"subID","keyboard_condition","trial_type","trial_number","correct_num","response_num","response_rt","correct_space","response_space","probe_space","correct_width","response_width","probe_width","adjustment_duration","stim_length","exp_version","number_deviation","width_deviation","spacing_deviation","response_stim_length","compression_rate","actual_pooled_width","response_pooled_width","pooled_width_deviation","actual_width_density","response_width_density","width_density_deviation"
"98","up_down_width","initial",4,3,3,2.57227659993805,0.5,0.45,0.6,0.4,0.3,0.3,4.28585350001231,1.4,"Exp1C",0,-0.1,-0.05,1.2,0.857142857142857,1.2,0.9,-0.3,0.857142857142857,0.75,-0.107142857142857
"98","up_down_width","initial",5,5,4,1.31131050002296,0.5,0.5,1,0.4,0.3,0.2,6.78558399993926,2.4,"Exp1C",-1,-0.1,0,1.8,0.75,2,1.2,-0.8,0.833333333333333,0.666666666666667,-0.166666666666667
"98","up_down_width","initial",6,3,3,1.12123619997874,0.5,0.6,0.9,0.4,0.35,0.4,3.02278440003283,1.4,"Exp1C",0,-0.05,0.1,1.55,1.10714285714286,1.2,1.05,-0.15,0.857142857142857,0.67741935483871,-0.179723502304147
"98","up_down_width","initial",7,4,3,2.45094690006226,0.5,0.5,0.6,0.4,0.3,0.35,4.94284869998228,1.9,"Exp1C",-1,-0.1,0,1.3,0.684210526315789,1.6,0.9,-0.7,0.842105263157895,0.692307692307692,-0.149797570850203
"98","up_down_width","initial",8,4,3,2.23492069996428,0.5,0.6,0.8,0.4,0.3,0.45,2.83295179996639,1.9,"Exp1C",-1,-0.1,0.1,1.5,0.789473684210526,1.6,0.9,-0.7,0.842105263157895,0.6,-0.242105263157895
"98","up_down_width","initial",9,3,3,1.50355809996836,0.5,0.4,0.8,0.4,0.2,0.2,4.24213820009027,1.4,"Exp1C",0,-0.2,-0.1,1,0.714285714285714,1.2,0.6,-0.6,0.857142857142857,0.6,-0.257142857142857
"98","up_down_width","initial",10,5,4,2.609179400024,0.5,0.4,0.5,0.4,0.25,0.35,6.86826409993228,2.4,"Exp1C",-1,-0.15,-0.1,1.45,0.604166666666667,2,1,-1,0.833333333333333,0.689655172413793,-0.14367816091954
"98","up_down_width","initial",11,5,5,1.30752739997115,0.5,0.45,1,0.4,0.2,0.4,6.16626309999265,2.4,"Exp1C",0,-0.2,-0.05,2,0.833333333333333,2,1,-1,0.833333333333333,0.5,-0.333333333333333
"98","up_down_width","initial",12,4,4,1.80403210001532,0.5,0.5,0.8,0.4,0.3,0.5,4.81501210003626,1.9,"Exp1C",0,-0.1,0,1.8,0.947368421052632,1.6,1.2,-0.4,0.842105263157895,0.666666666666667,-0.175438596491228
"98","up_down_width","initial",13,4,4,1.10418929997832,0.5,0.5,0.7,0.4,0.4,0.45,3.06520099996123,1.9,"Exp1C",0,0,0,1.9,1,1.6,1.6,0,0.842105263157895,0.842105263157895,1.11022302462516e-16
"98","up_down_width","initial",14,5,4,1.31092459999491,0.5,0.5,1.1,0.4,0.35,0.5,5.27299780002795,2.4,"Exp1C",-1,-0.05,0,1.85,0.770833333333333,2,1.4,-0.6,0.833333333333333,0.756756756756757,-0.0765765765765766
"98","up_down_width","initial",15,3,3,1.21482640004251,0.5,0.6,0.7,0.4,0.4,0.2,4.36285010003485,1.4,"Exp1C",0,-5.55111512312578e-17,0.1,1.6,1.14285714285714,1.2,1.2,-2.22044604925031e-16,0.857142857142857,0.75,-0.107142857142857
"98","up_down_width","initial",16,4,4,1.3679465999594,0.5,0.7,1.3,0.4,0.35,0.45,5.86867639992852,1.9,"Exp1C",0,-0.05,0.2,2.45,1.28947368421053,1.6,1.4,-0.2,0.842105263157895,0.571428571428572,-0.270676691729323
"98","up_down_width","initial",17,5,5,1.86814959999174,0.5,0.55,0.8,0.4,0.3,0.2,5.06689779995941,2.4,"Exp1C",0,-0.1,0.05,2.5,1.04166666666667,2,1.5,-0.5,0.833333333333333,0.6,-0.233333333333333
"98","up_down_width","initial",18,5,5,2.04334580001887,0.5,0.6,0.6,0.4,0.4,0.35,7.00951770006213,2.4,"Exp1C",0,-5.55111512312578e-17,0.1,2.8,1.16666666666667,2,2,-2.22044604925031e-16,0.833333333333333,0.714285714285714,-0.119047619047619
"98","up_down_width","initial",19,4,4,1.05347970000003,0.5,0.6,0.8,0.4,0.45,0.45,3.53854410001077,1.9,"Exp1C",0,0.05,0.1,2.25,1.18421052631579,1.6,1.8,0.2,0.842105263157895,0.8,-0.0421052631578946
"98","up_down_width","initial",20,3,2,1.19219680002425,0.5,0.6,0.6,0.4,0.45,0.45,2.32047600008082,1.4,"Exp1C",-1,0.05,0.1,1.05,0.75,1.2,0.9,-0.3,0.857142857142857,0.857142857142857,-1.11022302462516e-16
"98","up_down_width","initial",21,4,4,2.71728920005262,0.5,0.6,0.6,0.4,0.45,0.25,3.00409259996377,1.9,"Exp1C",0,0.0499999999999999,0.1,2.25,1.18421052631579,1.6,1.8,0.2,0.842105263157895,0.8,-0.0421052631578948
"98","up_down_width","initial",22,5,5,1.25630320003256,0.5,0.55,1,0.4,0.4,0.3,10.3665891999844,2.4,"Exp1C",0,-5.55111512312578e-17,0.05,2.6,1.08333333333333,2,2,-2.22044604925031e-16,0.833333333333333,0.769230769230769,-0.0641025641025642
"98","up_down_width","initial",23,3,2,1.35122449998744,0.5,0.6,1,0.4,0.45,0.4,8.491979500046,1.4,"Exp1C",-1,0.05,0.1,1.05,0.75,1.2,0.9,-0.3,0.857142857142857,0.857142857142857,-1.11022302462516e-16
"98","up_down_width","initial",24,4,3,1.10180489998311,0.5,0.75,0.5,0.4,0.45,0.45,3.99388659989927,1.9,"Exp1C",-1,0.05,0.25,1.95,1.02631578947368,1.6,1.35,-0.25,0.842105263157895,0.692307692307692,-0.149797570850202
"98","up_down_width","initial",25,4,3,1.61334839998744,0.5,0.65,0.3,0.4,0.4,0.25,4.4433471999364,1.9,"Exp1C",-1,-5.55111512312578e-17,0.15,1.7,0.894736842105263,1.6,1.2,-0.4,0.842105263157895,0.705882352941177,-0.136222910216718
"98","up_down_width","initial",26,3,2,1.42560049996246,0.5,0.7,1.4,0.4,0.5,0.45,11.1868270999985,1.4,"Exp1C",-1,0.1,0.2,1.2,0.857142857142857,1.2,1,-0.2,0.857142857142857,0.833333333333333,-0.0238095238095238
"98","up_down_width","initial",27,3,2,1.19346669991501,0.5,0.6,1,0.4,0.45,0.4,2.48524409998208,1.4,"Exp1C",-1,0.05,0.1,1.05,0.75,1.2,0.9,-0.3,0.857142857142857,0.857142857142857,-1.11022302462516e-16
"98","up_down_width","initial",28,5,4,1.13436479994562,0.5,0.7,0.7,0.4,0.5,0.45,3.86478539998643,2.4,"Exp1C",-1,0.1,0.2,2.6,1.08333333333333,2,2,0,0.833333333333333,0.769230769230769,-0.064102564102564
"98","up_down_width","initial",29,5,4,3.39969889994245,0.5,0.5,1,0.4,0.4,0.3,6.87758019997273,2.4,"Exp1C",-1,-5.55111512312578e-17,0,1.9,0.791666666666667,2,1.6,-0.4,0.833333333333333,0.842105263157895,0.00877192982456132
"98","up_down_width","initial",30,4,4,1.70965390000492,0.5,0.7,1.3,0.4,0.5,0.4,3.73096670000814,1.9,"Exp1C",0,0.1,0.2,2.6,1.36842105263158,1.6,2,0.4,0.842105263157895,0.769230769230769,-0.0728744939271253
"98","up_down_width","initial",31,4,4,1.02863009995781,0.5,0.6,0.5,0.4,0.45,0.2,5.28545910003595,1.9,"Exp1C",0,0.0499999999999999,0.1,2.25,1.18421052631579,1.6,1.8,0.2,0.842105263157895,0.8,-0.0421052631578948
"98","up_down_width","initial",32,4,4,1.12774750008248,0.5,0.8,0.5,0.4,0.45,0.45,5.22207839996554,1.9,"Exp1C",0,0.05,0.3,2.85,1.5,1.6,1.8,0.2,0.842105263157895,0.631578947368421,-0.210526315789474
"98","up_down_width","initial",33,3,2,1.22215570008848,0.5,0.7,1.4,0.4,0.5,0.4,7.95501160004642,1.4,"Exp1C",-1,0.1,0.2,1.2,0.857142857142857,1.2,1,-0.2,0.857142857142857,0.833333333333333,-0.0238095238095238
"98","up_down_width","initial",34,3,2,1.14226019999478,0.5,0.6,1,0.4,0.45,0.4,3.92704489990138,1.4,"Exp1C",-1,0.05,0.1,1.05,0.75,1.2,0.9,-0.3,0.857142857142857,0.857142857142857,-1.11022302462516e-16
"98","up_down_width","initial",35,3,2,1.22692909999751,0.5,0.7,0.6,0.4,0.45,0.2,6.23324039997533,1.4,"Exp1C",-1,0.0499999999999999,0.2,1.15,0.821428571428571,1.2,0.9,-0.3,0.857142857142857,0.782608695652174,-0.0745341614906833
"98","up_down_width","initial",36,4,3,1.14957060001325,0.5,0.55,0.6,0.4,0.4,0.45,3.6632126000477,1.9,"Exp1C",-1,0,0.05,1.5,0.789473684210526,1.6,1.2,-0.4,0.842105263157895,0.8,-0.0421052631578945
"98","up_down_width","initial",37,3,2,1.16224330000114,0.5,0.6,1.4,0.4,0.45,0.25,4.06877829995938,1.4,"Exp1C",-1,0.0499999999999999,0.1,1.05,0.75,1.2,0.9,-0.3,0.857142857142857,0.857142857142857,0
"98","up_down_width","initial",38,5,4,1.24069959996268,0.5,0.6,0.9,0.4,0.45,0.55,5.50517840008251,2.4,"Exp1C",-1,0.05,0.1,2.25,0.9375,2,1.8,-0.2,0.833333333333333,0.8,-0.0333333333333333
"98","up_down_width","initial",39,5,5,0.969596999930218,0.5,0.7,0.9,0.4,0.45,0.3,3.4872007999802,2.4,"Exp1C",0,0.0499999999999999,0.2,3.25,1.35416666666667,2,2.25,0.25,0.833333333333333,0.692307692307692,-0.141025641025641
"98","up_down_width","initial",40,5,5,1.16042219998781,0.5,0.65,0.7,0.4,0.45,0.2,3.80913449998479,2.4,"Exp1C",0,0.0499999999999999,0.15,3.05,1.27083333333333,2,2.25,0.25,0.833333333333333,0.737704918032787,-0.0956284153005464
"98","up_down_width","initial",41,3,2,1.12886860000435,0.5,0.6,1,0.4,0.4,0.3,3.52633730007801,1.4,"Exp1C",-1,-5.55111512312578e-17,0.1,1,0.714285714285714,1.2,0.8,-0.4,0.857142857142857,0.8,-0.0571428571428573
"98","up_down_width","initial",42,4,4,1.21125159994699,0.5,0.6,1.1,0.4,0.45,0.55,3.08266109996475,1.9,"Exp1C",0,0.05,0.1,2.25,1.18421052631579,1.6,1.8,0.2,0.842105263157895,0.8,-0.0421052631578946
"98","up_down_width","initial",43,4,3,1.08289349998813,0.5,0.65,0.8,0.4,0.4,0.45,4.12304259999655,1.9,"Exp1C",-1,0,0.15,1.7,0.894736842105263,1.6,1.2,-0.4,0.842105263157895,0.705882352941177,-0.136222910216718
"98","up_down_width","initial",44,4,3,1.0844863000093,0.5,0.7,1.2,0.4,0.5,0.2,7.05218589992728,1.9,"Exp1C",-1,0.0999999999999999,0.2,1.9,1,1.6,1.5,-0.1,0.842105263157895,0.789473684210526,-0.0526315789473685
"98","up_down_width","initial",45,4,3,1.13406289997511,0.5,0.65,0.8,0.4,0.5,0.45,4.66786290006712,1.9,"Exp1C",-1,0.1,0.15,1.8,0.947368421052632,1.6,1.5,-0.1,0.842105263157895,0.833333333333333,-0.00877192982456143
"98","up_down_width","initial",46,5,4,1.14342039998155,0.5,0.6,1.3,0.4,0.4,0.35,7.08799320005346,2.4,"Exp1C",-1,-5.55111512312578e-17,0.1,2.2,0.916666666666667,2,1.6,-0.4,0.833333333333333,0.727272727272727,-0.106060606060606
"98","up_down_width","initial",47,3,3,1.19785979995504,0.5,0.7,0.4,0.4,0.45,0.35,4.71618710004259,1.4,"Exp1C",0,0.0499999999999999,0.2,1.85,1.32142857142857,1.2,1.35,0.15,0.857142857142857,0.72972972972973,-0.127413127413127
"98","up_down_width","initial",48,4,3,1.24603849998675,0.5,0.7,0.5,0.4,0.5,0.25,3.62134759989567,1.9,"Exp1C",-1,0.0999999999999999,0.2,1.9,1,1.6,1.5,-0.1,0.842105263157895,0.789473684210526,-0.0526315789473685
"98","up_down_width","initial",49,5,4,1.11105069995392,0.5,0.6,1,0.4,0.45,0.5,10.3104988000123,2.4,"Exp1C",-1,0.05,0.1,2.25,0.9375,2,1.8,-0.2,0.833333333333333,0.8,-0.0333333333333333
"98","up_down_width","initial",50,5,4,1.24943789991084,0.5,0.6,0.4,0.4,0.45,0.2,3.70938179991208,2.4,"Exp1C",-1,0.0499999999999999,0.1,2.25,0.9375,2,1.8,-0.2,0.833333333333333,0.8,-0.0333333333333334
"98","up_down_width","initial",51,3,2,1.29841229994781,0.5,0.6,1.2,0.4,0.4,0.25,3.54911829996854,1.4,"Exp1C",-1,-5.55111512312578e-17,0.1,1,0.714285714285714,1.2,0.8,-0.4,0.857142857142857,0.8,-0.0571428571428573
"98","up_down_width","initial",52,5,5,1.90759950003121,0.5,0.55,1.3,0.4,0.35,0.4,9.60505769995507,2.4,"Exp1C",0,-0.05,0.05,2.55,1.0625,2,1.75,-0.25,0.833333333333333,0.686274509803922,-0.147058823529412
"98","up_down_width","initial",53,3,2,1.0942513999762,0.5,0.7,0.8,0.4,0.5,0.5,3.31722129997797,1.4,"Exp1C",-1,0.1,0.2,1.2,0.857142857142857,1.2,1,-0.2,0.857142857142857,0.833333333333333,-0.0238095238095238
"98","up_down_width","initial",54,3,2,1.08971809991635,0.5,0.7,0.8,0.4,0.35,0.25,7.64861819997896,1.4,"Exp1C",-1,-0.05,0.2,1.05,0.75,1.2,0.7,-0.5,0.857142857142857,0.666666666666667,-0.19047619047619
"98","up_down_width","initial",1,5,4,1.31366460002027,0.5,0.6,0.6,0.25,0.3,0.5,5.29169209999964,2.25,"Exp1C",-1,0.05,0.1,2.1,0.933333333333333,1.25,1.2,-0.0499999999999998,0.555555555555556,0.571428571428572,0.015873015873016
"98","up_down_width","initial",2,5,5,2.26222979999147,0.5,0.65,1.1,0.25,0.3,0.4,4.7397049999563,2.25,"Exp1C",0,0.05,0.15,2.9,1.28888888888889,1.25,1.5,0.25,0.555555555555556,0.517241379310345,-0.0383141762452107
"98","up_down_width","initial",3,3,2,1.10288039990701,0.5,0.7,1.4,0.25,0.3,0.4,3.93745440000203,1.25,"Exp1C",-1,0.05,0.2,1,0.8,0.75,0.6,-0.15,0.6,0.6,1.11022302462516e-16
"98","up_down_width","initial",4,4,4,0.977829699986614,0.5,0.7,1.3,0.25,0.35,0.5,4.9690121000167,1.75,"Exp1C",0,0.1,0.2,2.45,1.4,1,1.4,0.4,0.571428571428571,0.571428571428572,1.11022302462516e-16
"98","up_down_width","initial",5,3,3,1.16147390007973,0.5,0.65,0.6,0.25,0.25,0.25,3.27491359994747,1.25,"Exp1C",0,0,0.15,1.55,1.24,0.75,0.75,0,0.6,0.483870967741935,-0.116129032258065
"98","up_down_width","initial",6,3,2,0.968805899959989,0.5,0.7,1,0.25,0.3,0.55,5.57703120005317,1.25,"Exp1C",-1,0.05,0.2,1,0.8,0.75,0.6,-0.15,0.6,0.6,1.11022302462516e-16
"98","up_down_width","initial",7,5,5,1.22031130001415,0.5,0.65,1.3,0.25,0.25,0.25,5.77220870007295,2.25,"Exp1C",0,0,0.15,2.85,1.26666666666667,1.25,1.25,0,0.555555555555556,0.43859649122807,-0.116959064327485
"98","up_down_width","initial",8,5,5,1.53884589998052,0.5,0.6,0.8,0.25,0.2,0.2,2.73706870002206,2.25,"Exp1C",0,-0.05,0.1,2.6,1.15555555555556,1.25,1,-0.25,0.555555555555556,0.384615384615385,-0.170940170940171
"98","up_down_width","initial",9,5,5,1.23703590000514,0.5,0.65,1,0.25,0.25,0.35,3.56859750009608,2.25,"Exp1C",0,0,0.15,2.85,1.26666666666667,1.25,1.25,0,0.555555555555556,0.43859649122807,-0.116959064327485
"98","up_down_width","initial",10,4,4,1.2282221999485,0.5,0.8,0.7,0.25,0.2,0.45,6.29248880001251,1.75,"Exp1C",0,-0.0499999999999999,0.3,2.6,1.48571428571429,1,0.8,-0.2,0.571428571428571,0.307692307692308,-0.263736263736264
"98","up_down_width","initial",11,4,4,1.05601790000219,0.5,0.8,1.2,0.25,0.2,0.4,3.10448189999443,1.75,"Exp1C",0,-0.0499999999999999,0.3,2.6,1.48571428571429,1,0.8,-0.2,0.571428571428571,0.307692307692308,-0.263736263736264
"98","up_down_width","initial",12,3,2,1.27467620000243,0.5,0.8,0.6,0.25,0.2,0.3,3.34995960001834,1.25,"Exp1C",-1,-0.05,0.3,1,0.8,0.75,0.4,-0.35,0.6,0.4,-0.2
"98","up_down_width","initial",13,4,4,1.0090041999938,0.5,0.8,1,0.25,0.2,0.2,2.74521229998209,1.75,"Exp1C",0,-0.05,0.3,2.6,1.48571428571429,1,0.8,-0.2,0.571428571428571,0.307692307692308,-0.263736263736264
"98","up_down_width","initial",14,4,4,1.77254709997214,0.5,0.8,1.1,0.25,0.3,0.45,3.00854589999653,1.75,"Exp1C",0,0.05,0.3,2.7,1.54285714285714,1,1.2,0.2,0.571428571428571,0.444444444444444,-0.126984126984127
"98","up_down_width","initial",15,4,5,1.36442330002319,0.5,0.85,1,0.25,0.25,0.45,3.54606279998552,1.75,"Exp1C",1,5.55111512312578e-17,0.35,3.65,2.08571428571429,1,1.25,0.25,0.571428571428571,0.342465753424658,-0.228962818003914
"98","up_down_width","initial",16,3,2,1.21252369997092,0.5,0.8,0.8,0.25,0.3,0.55,3.51075140002649,1.25,"Exp1C",-1,0.05,0.3,1.1,0.88,0.75,0.6,-0.15,0.6,0.545454545454546,-0.0545454545454545
"98","up_down_width","initial",17,4,4,0.960068400017917,0.5,0.8,1.2,0.25,0.25,0.5,3.95743960002437,1.75,"Exp1C",0,5.55111512312578e-17,0.3,2.65,1.51428571428571,1,1,2.22044604925031e-16,0.571428571428571,0.377358490566038,-0.194070080862534
"98","up_down_width","initial",18,4,4,0.89157300000079,0.5,0.8,0.8,0.25,0.25,0.45,2.67760900000576,1.75,"Exp1C",0,5.55111512312578e-17,0.3,2.65,1.51428571428571,1,1,2.22044604925031e-16,0.571428571428571,0.377358490566038,-0.194070080862534
"98","up_down_width","initial",19,5,6,2.37302860000636,0.5,0.8,1.2,0.25,0.2,0.55,7.44427839992568,2.25,"Exp1C",1,-0.0499999999999999,0.3,4.2,1.86666666666667,1.25,1.2,-0.0499999999999996,0.555555555555556,0.285714285714286,-0.26984126984127
"98","up_down_width","initial",20,5,5,1.40600849990733,0.5,0.6,0.5,0.25,0.2,0.35,6.73731810005847,2.25,"Exp1C",0,-0.05,0.1,2.6,1.15555555555556,1.25,1,-0.25,0.555555555555556,0.384615384615385,-0.170940170940171
"98","up_down_width","initial",21,3,2,1.45608569995966,0.5,0.8,0.8,0.25,0.25,0.45,3.246412999928,1.25,"Exp1C",-1,5.55111512312578e-17,0.3,1.05,0.84,0.75,0.5,-0.25,0.6,0.476190476190476,-0.123809523809524
"98","up_down_width","initial",22,5,5,1.40345399989747,0.5,0.6,0.6,0.25,0.2,0.25,2.01283220003825,2.25,"Exp1C",0,-0.05,0.1,2.6,1.15555555555556,1.25,1,-0.25,0.555555555555556,0.384615384615385,-0.170940170940171
"98","up_down_width","initial",23,4,4,1.14539059996605,0.5,0.7,0.5,0.25,0.25,0.35,3.33841089997441,1.75,"Exp1C",0,0,0.2,2.35,1.34285714285714,1,1,0,0.571428571428571,0.425531914893617,-0.145896656534954
"98","up_down_width","initial",24,3,2,1.06223869998939,0.5,0.8,1.6,0.25,0.25,0.2,4.4026136000175,1.25,"Exp1C",-1,0,0.3,1.05,0.84,0.75,0.5,-0.25,0.6,0.476190476190476,-0.123809523809524
"98","up_down_width","initial",25,5,5,1.16338179993909,0.5,0.85,1.3,0.25,0.25,0.3,4.61323520005681,2.25,"Exp1C",0,0,0.35,3.65,1.62222222222222,1.25,1.25,0,0.555555555555556,0.342465753424658,-0.213089802130898
"98","up_down_width","initial",26,5,5,3.42117220000364,0.5,0.55,0.6,0.25,0.25,0.25,3.02359140000772,2.25,"Exp1C",0,0,0.05,2.45,1.08888888888889,1.25,1.25,0,0.555555555555556,0.510204081632653,-0.0453514739229025
"98","up_down_width","initial",27,4,4,1.07427699991968,0.5,0.6,0.7,0.25,0.25,0.45,3.80513450002763,1.75,"Exp1C",0,5.55111512312578e-17,0.1,2.05,1.17142857142857,1,1,2.22044604925031e-16,0.571428571428571,0.487804878048781,-0.0836236933797908
"98","up_down_width","initial",28,4,4,1.07320880005136,0.5,0.7,0.9,0.25,0.3,0.45,3.76563019992318,1.75,"Exp1C",0,0.05,0.2,2.4,1.37142857142857,1,1.2,0.2,0.571428571428571,0.5,-0.0714285714285712
"98","up_down_width","initial",29,5,5,2.33527819998562,0.5,0.7,0.8,0.25,0.25,0.3,2.87553469999693,2.25,"Exp1C",0,0,0.2,3.05,1.35555555555556,1.25,1.25,0,0.555555555555556,0.409836065573771,-0.145719489981785
"98","up_down_width","initial",30,3,2,1.09947800007649,0.5,0.6,0.6,0.25,0.2,0.2,1.72018309996929,1.25,"Exp1C",-1,-0.05,0.1,0.8,0.64,0.75,0.4,-0.35,0.6,0.5,-0.1
"98","up_down_width","initial",31,3,2,1.15488919988275,0.5,0.8,1,0.25,0.25,0.45,4.14743689994793,1.25,"Exp1C",-1,5.55111512312578e-17,0.3,1.05,0.84,0.75,0.5,-0.25,0.6,0.476190476190476,-0.123809523809524
"98","up_down_width","initial",32,4,4,1.54947470000479,0.5,0.6,1.1,0.25,0.2,0.3,3.8800430999836,1.75,"Exp1C",0,-0.05,0.1,2,1.14285714285714,1,0.8,-0.2,0.571428571428571,0.4,-0.171428571428571
"98","up_down_width","initial",33,5,6,1.21731370000634,0.5,0.6,1.2,0.25,0.2,0.4,5.56588689994533,2.25,"Exp1C",1,-0.0499999999999999,0.1,3.2,1.42222222222222,1.25,1.2,-0.0499999999999996,0.555555555555556,0.375,-0.180555555555555
"98","up_down_width","initial",34,3,2,1.02668919996358,0.5,0.8,1.6,0.25,0.25,0.3,2.96487830008846,1.25,"Exp1C",-1,0,0.3,1.05,0.84,0.75,0.5,-0.25,0.6,0.476190476190476,-0.123809523809524
"98","up_down_width","initial",35,4,4,1.37863220006693,0.5,0.7,0.8,0.25,0.25,0.5,3.60092660004739,1.75,"Exp1C",0,5.55111512312578e-17,0.2,2.35,1.34285714285714,1,1,2.22044604925031e-16,0.571428571428571,0.425531914893617,-0.145896656534954
"98","up_down_width","initial",36,3,2,0.96619720000308,0.5,0.7,1.6,0.25,0.25,0.3,4.27097220008727,1.25,"Exp1C",-1,0,0.2,0.95,0.76,0.75,0.5,-0.25,0.6,0.526315789473684,-0.0736842105263158
"98","up_down_width","initial",37,3,2,1.00561889994424,0.5,0.7,0.8,0.25,0.25,0.2,2.75664749997668,1.25,"Exp1C",-1,0,0.2,0.95,0.76,0.75,0.5,-0.25,0.6,0.526315789473684,-0.0736842105263158
"98","up_down_width","initial",38,5,6,1.97769799991511,0.5,0.7,1.2,0.25,0.2,0.4,4.25821679993533,2.25,"Exp1C",1,-0.0499999999999999,0.2,3.7,1.64444444444444,1.25,1.2,-0.0499999999999996,0.555555555555556,0.324324324324324,-0.231231231231231
"98","up_down_width","initial",39,3,2,0.885018799919635,0.5,1,1.2,0.25,0.25,0.35,2.12600619997829,1.25,"Exp1C",-1,0,0.5,1.25,1,0.75,0.5,-0.25,0.6,0.4,-0.2
"98","up_down_width","initial",40,3,2,1.24733179993927,0.5,0.9,1.4,0.25,0.25,0.4,2.49287850002293,1.25,"Exp1C",-1,5.55111512312578e-17,0.4,1.15,0.92,0.75,0.5,-0.25,0.6,0.434782608695652,-0.165217391304348
"98","up_down_width","initial",41,5,5,1.85599750000983,0.5,0.9,1.2,0.25,0.3,0.5,3.56649999995716,2.25,"Exp1C",0,0.05,0.4,3.9,1.73333333333333,1.25,1.5,0.25,0.555555555555556,0.384615384615385,-0.170940170940171
"98","up_down_width","initial",42,3,2,1.03268790000584,0.5,0.7,1.6,0.25,0.3,0.25,3.30587109993212,1.25,"Exp1C",-1,0.05,0.2,1,0.8,0.75,0.6,-0.15,0.6,0.6,0
"98","up_down_width","initial",43,5,5,1.38278390001506,0.5,0.7,0.4,0.25,0.3,0.35,4.42688340006862,2.25,"Exp1C",0,0.05,0.2,3.1,1.37777777777778,1.25,1.5,0.25,0.555555555555556,0.483870967741936,-0.07168458781362
"98","up_down_width","initial",44,3,2,0.836376799969003,0.5,0.6,0.6,0.25,0.25,0.2,2.43522600003053,1.25,"Exp1C",-1,0,0.1,0.85,0.68,0.75,0.5,-0.25,0.6,0.588235294117647,-0.0117647058823529
"98","up_down_width","initial",45,3,2,0.932480399962515,0.5,0.7,0.8,0.25,0.3,0.5,3.17681919992901,1.25,"Exp1C",-1,0.05,0.2,1,0.8,0.75,0.6,-0.15,0.6,0.6,1.11022302462516e-16
"98","up_down_width","initial",46,4,5,1.52883699990343,0.5,0.6,0.9,0.25,0.25,0.3,3.73119550000411,1.75,"Exp1C",1,0,0.1,2.65,1.51428571428571,1,1.25,0.25,0.571428571428571,0.471698113207547,-0.0997304582210242
"98","up_down_width","initial",47,5,6,1.20847069995943,0.5,0.6,0.9,0.25,0.2,0.3,3.43910109996796,2.25,"Exp1C",1,-0.05,0.1,3.2,1.42222222222222,1.25,1.2,-0.0499999999999998,0.555555555555556,0.375,-0.180555555555556
"98","up_down_width","initial",48,5,6,1.72658909996971,0.5,0.7,1.1,0.25,0.25,0.55,7.78432870004326,2.25,"Exp1C",1,5.55111512312578e-17,0.2,3.75,1.66666666666667,1.25,1.5,0.25,0.555555555555556,0.4,-0.155555555555555
"98","up_down_width","initial",49,4,4,1.44911039993167,0.5,0.8,1.3,0.25,0.4,0.55,3.58189600007609,1.75,"Exp1C",0,0.15,0.3,2.8,1.6,1,1.6,0.6,0.571428571428571,0.571428571428571,0
"98","up_down_width","initial",50,4,4,1.19744800007902,0.5,0.8,1.3,0.25,0.35,0.45,2.58533149992581,1.75,"Exp1C",0,0.1,0.3,2.75,1.57142857142857,1,1.4,0.4,0.571428571428571,0.509090909090909,-0.0623376623376624
"98","up_down_width","initial",51,5,6,1.32603340002242,0.5,0.5,0.7,0.25,0.25,0.5,3.69607869989704,2.25,"Exp1C",1,5.55111512312578e-17,0,2.75,1.22222222222222,1.25,1.5,0.25,0.555555555555556,0.545454545454546,-0.0101010101010099
"98","up_down_width","initial",52,4,4,1.0611889999127,0.5,0.8,1.3,0.25,0.35,0.45,4.70939669990912,1.75,"Exp1C",0,0.1,0.3,2.75,1.57142857142857,1,1.4,0.4,0.571428571428571,0.509090909090909,-0.0623376623376624
"98","up_down_width","initial",53,4,4,1.29421740001999,0.5,0.6,0.9,0.25,0.3,0.2,2.76103659998626,1.75,"Exp1C",0,0.05,0.1,2.1,1.2,1,1.2,0.2,0.571428571428571,0.571428571428572,1.11022302462516e-16
"98","up_down_width","initial",54,3,2,1.03094500000589,0.5,0.7,1.2,0.25,0.3,0.3,4.53428539994638,1.25,"Exp1C",-1,0.05,0.2,1,0.8,0.75,0.6,-0.15,0.6,0.6,0
"98","up_down_width","initial",1,3,2,0.971915900008753,0.9,1.1,0.6,0.55,0.6,0.45,4.64374689990655,2.35,"Exp1C",-1,0.05,0.2,1.7,0.723404255319149,1.65,1.2,-0.45,0.702127659574468,0.705882352941177,0.00375469336670842
"98","up_down_width","initial",2,5,5,3.33949769998435,0.9,1.15,1.1,0.55,0.6,0.3,4.54567679995671,4.15,"Exp1C",0,0.0499999999999999,0.25,5.2,1.25301204819277,2.75,3,0.25,0.662650602409638,0.576923076923077,-0.0857275254865615
"98","up_down_width","initial",3,3,2,0.988522100029513,0.9,1.2,1.2,0.55,0.55,0.25,3.38703530002385,2.35,"Exp1C",-1,-1.11022302462516e-16,0.3,1.75,0.74468085106383,1.65,1.1,-0.55,0.702127659574468,0.628571428571428,-0.0735562310030397
